source_key,source_type,status,database_fragment_id,date,diary,page_name,place_after,image_relative_path,database_sequence,reason
"fragments/1829/05/21-img2882-right","LEGACY","MATCHED_EXACT","528","1829-05-21","diary-1828-and-1829-and-jan-1830","img2882","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/05/22-img2883-left","LEGACY","MATCHED_EXACT","529","1829-05-22","diary-1828-and-1829-and-jan-1830","img2883","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/05/23-img2883-left","LEGACY","MATCHED_EXACT","530","1829-05-23","diary-1828-and-1829-and-jan-1830","img2883","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/05/24-img2883-left","LEGACY","MATCHED_EXACT","531","1829-05-24","diary-1828-and-1829-and-jan-1830","img2883","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/05/25-img2883-right","LEGACY","MATCHED_EXACT","532","1829-05-25","diary-1828-and-1829-and-jan-1830","img2883","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/05/26-img2883-right","LEGACY","MATCHED_EXACT","533","1829-05-26","diary-1828-and-1829-and-jan-1830","img2883","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/05/27-img2883-right","LEGACY","MATCHED_EXACT","534","1829-05-27","diary-1828-and-1829-and-jan-1830","img2883","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/05/28-img2883-right","LEGACY","MATCHED_EXACT","535","1829-05-28","diary-1828-and-1829-and-jan-1830","img2883","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/05/29-img2884-left","LEGACY","MATCHED_EXACT","536","1829-05-29","diary-1828-and-1829-and-jan-1830","img2884","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/05/30-img2884-left","LEGACY","MATCHED_EXACT","537","1829-05-30","diary-1828-and-1829-and-jan-1830","img2884","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/05/31-img2884-left","LEGACY","MATCHED_EXACT","538","1829-05-31","diary-1828-and-1829-and-jan-1830","img2884","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/01-img2884-right","LEGACY","MATCHED_EXACT","539","1829-06-01","diary-1828-and-1829-and-jan-1830","img2884","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/02-img2884-right","LEGACY","MATCHED_EXACT","540","1829-06-02","diary-1828-and-1829-and-jan-1830","img2884","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/03-img2884-right","LEGACY","MATCHED_EXACT","541","1829-06-03","diary-1828-and-1829-and-jan-1830","img2884","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/03-img2898-left","LEGACY","MATCHED_EXACT","542","1829-06-03","diary-1828-and-1829-and-jan-1830","img2898","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/04-img2884-right","LEGACY","MATCHED_EXACT","543","1829-06-04","diary-1828-and-1829-and-jan-1830","img2884","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/05-b1-img2885-image-baltic-map","LEGACY","MATCHED_EXACT","544","1829-06-05","","","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/05-b2-img2885-image-copenhagen-large-map","LEGACY","MATCHED_EXACT","545","1829-06-05","","","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/05-b3-img2885-image-copenhagen-map","LEGACY","MATCHED_EXACT","546","1829-06-05","","","","","3.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/05-b4-img2891-image-copenhagen-east","LEGACY","MATCHED_EXACT","547","1829-06-05","","","","","4.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/05-img2885-left","LEGACY","MATCHED_EXACT","548","1829-06-05","diary-1828-and-1829-and-jan-1830","img2885","","","5.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/06-img2885-left","LEGACY","MATCHED_EXACT","549","1829-06-06","diary-1828-and-1829-and-jan-1830","img2885","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/07-img2885-left","LEGACY","MATCHED_EXACT","550","1829-06-07","diary-1828-and-1829-and-jan-1830","img2885","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/08-img2885-left","LEGACY","MATCHED_EXACT","551","1829-06-08","diary-1828-and-1829-and-jan-1830","img2885","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/09-img2885-right","LEGACY","MATCHED_EXACT","552","1829-06-09","diary-1828-and-1829-and-jan-1830","img2885","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/10-img2885-right","LEGACY","MATCHED_EXACT","553","1829-06-10","diary-1828-and-1829-and-jan-1830","img2885","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/11-img2886-left","LEGACY","MATCHED_EXACT","554","1829-06-11","diary-1828-and-1829-and-jan-1830","img2886","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/12-img2886-left","LEGACY","MATCHED_EXACT","555","1829-06-12","diary-1828-and-1829-and-jan-1830","img2886","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/13-img2886-right","LEGACY","MATCHED_EXACT","556","1829-06-13","diary-1828-and-1829-and-jan-1830","img2886","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/14-img2887-left","LEGACY","MATCHED_EXACT","557","1829-06-14","diary-1828-and-1829-and-jan-1830","img2887","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/15-img2887-right","LEGACY","MATCHED_EXACT","558","1829-06-15","diary-1828-and-1829-and-jan-1830","img2887","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/16-img2887-right","LEGACY","MATCHED_EXACT","559","1829-06-16","diary-1828-and-1829-and-jan-1830","img2887","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/16-img2888-left","LEGACY","MATCHED_EXACT","560","1829-06-16","diary-1828-and-1829-and-jan-1830","img2888","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/17-img2888-left","LEGACY","MATCHED_EXACT","561","1829-06-17","diary-1828-and-1829-and-jan-1830","img2888","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/18-img2888-right","LEGACY","MATCHED_EXACT","562","1829-06-18","diary-1828-and-1829-and-jan-1830","img2888","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/18-img2889-left","LEGACY","MATCHED_EXACT","563","1829-06-18","diary-1828-and-1829-and-jan-1830","img2889","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/19-img2889-left","LEGACY","MATCHED_EXACT","564","1829-06-19","diary-1828-and-1829-and-jan-1830","img2889","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/19-img2889-right","LEGACY","POSSIBLE_EDITED_MATCH","2304","1829-06-19","diary-1828-and-1829-and-jan-1830","img2889","","","2.0000","only remaining row with the same date and Page context; HTML differs and review is required"
"fragments/1829/06/20-dem-img2885-petersburg-voyage-commences","LEGACY","MATCHED_EXACT","565","1829-06-20","","","","","5.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/20-img2889-right","LEGACY","POSSIBLE_EDITED_MATCH","566","1829-06-20","diary-1828-and-1829-and-jan-1830","img2889","","","1.0000","only remaining row with the same date and Page context; HTML differs and review is required"
"fragments/1829/06/20-img2890-left","LEGACY","AMBIGUOUS_CONTEXT","","1829-06-20","diary-1828-and-1829-and-jan-1830","img2890","","","","2 unmatched source rows and 2 unmatched database rows share the date and Page context"
"fragments/1829/06/20-img2890-right","LEGACY","AMBIGUOUS_CONTEXT","","1829-06-20","diary-1828-and-1829-and-jan-1830","img2890","","","","2 unmatched source rows and 2 unmatched database rows share the date and Page context"
"fragments/1829/06/20-img2891-left","LEGACY","POSSIBLE_EDITED_MATCH","568","1829-06-20","diary-1828-and-1829-and-jan-1830","img2891","","","4.0000","only remaining row with the same date and Page context; HTML differs and review is required"
"fragments/1829/06/21-img2891-right","LEGACY","MATCHED_EXACT","569","1829-06-21","diary-1828-and-1829-and-jan-1830","img2891","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/22-img2891-right","LEGACY","MATCHED_EXACT","570","1829-06-22","diary-1828-and-1829-and-jan-1830","img2891","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/23-img2891-right","LEGACY","MATCHED_EXACT","571","1829-06-23","diary-1828-and-1829-and-jan-1830","img2891","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/23-img2892-left","LEGACY","MATCHED_EXACT","572","1829-06-23","diary-1828-and-1829-and-jan-1830","img2892","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/24-img2892-left","LEGACY","MATCHED_EXACT","573","1829-06-24","diary-1828-and-1829-and-jan-1830","img2892","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/25-img2892-left","LEGACY","AMBIGUOUS_CONTEXT","","1829-06-25","diary-1828-and-1829-and-jan-1830","img2892","","","","2 unmatched source rows and 2 unmatched database rows share the date and Page context"
"fragments/1829/06/25-img2892-right","LEGACY","AMBIGUOUS_CONTEXT","","1829-06-25","diary-1828-and-1829-and-jan-1830","img2892","","","","2 unmatched source rows and 2 unmatched database rows share the date and Page context"
"fragments/1829/06/26-b3-img2892-image-baltic","LEGACY","MATCHED_EXACT","575","1829-06-26","","","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/26-img2892-right","LEGACY","MATCHED_EXACT","576","1829-06-26","diary-1828-and-1829-and-jan-1830","img2892","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/26-img2893-left","LEGACY","POSSIBLE_EDITED_MATCH","577","1829-06-26","diary-1828-and-1829-and-jan-1830","img2893","","","3.0000","only remaining row with the same date and Page context; HTML differs and review is required"
"fragments/1829/06/27-b3-img2893-image-kopu-lighthouse","LEGACY","MATCHED_EXACT","578","1829-06-27","","","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/27-img2893-left","LEGACY","MATCHED_EXACT","579","1829-06-27","diary-1828-and-1829-and-jan-1830","img2893","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/28-img2893-right","LEGACY","MATCHED_EXACT","580","1829-06-28","diary-1828-and-1829-and-jan-1830","img2893","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/29-img2894-left","LEGACY","MATCHED_EXACT","581","1829-06-29","diary-1828-and-1829-and-jan-1830","img2894","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/29-img2894-right","LEGACY","POSSIBLE_EDITED_MATCH","2307","1829-06-29","diary-1828-and-1829-and-jan-1830","img2894","","","2.0000","only remaining row with the same date and Page context; HTML differs and review is required"
"fragments/1829/06/30-img2894-right","LEGACY","MATCHED_EXACT","582","1829-06-30","diary-1828-and-1829-and-jan-1830","img2894","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/30-img2895-left","LEGACY","MATCHED_EXACT","583","1829-06-30","diary-1828-and-1829-and-jan-1830","img2895","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1829/06/30-img2895-right","LEGACY","MISSING_FROM_DATABASE","","1829-06-30","diary-1828-and-1829-and-jan-1830","img2895","","","","no unclaimed database row has the same date and Page context"
"fragments/1829/07/01-img2895-right","LEGACY","MATCHED_EXACT","584","1829-07-01","diary-1828-and-1829-and-jan-1830","img2895","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/07/01-img2896-left","LEGACY","MATCHED_EXACT","585","1829-07-01","diary-1828-and-1829-and-jan-1830","img2896","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1829/07/02-img2896-left","LEGACY","MATCHED_EXACT","586","1829-07-02","diary-1828-and-1829-and-jan-1830","img2896","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/07/02-img2896-right","LEGACY","MISSING_FROM_DATABASE","","1829-07-02","diary-1828-and-1829-and-jan-1830","img2896","","","","no unclaimed database row has the same date and Page context"
"fragments/1829/07/02-img2897-left","LEGACY","MATCHED_EXACT","587","1829-07-02","diary-1828-and-1829-and-jan-1830","img2897","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1829/07/02-img2897-right","LEGACY","MISSING_FROM_DATABASE","","1829-07-02","diary-1828-and-1829-and-jan-1830","img2897","","","","no unclaimed database row has the same date and Page context"
"fragments/1829/07/03-img2897-right","LEGACY","MATCHED_EXACT","588","1829-07-03","diary-1828-and-1829-and-jan-1830","img2897","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/07/04-img2898-right","LEGACY","MATCHED_EXACT","589","1829-07-04","diary-1828-and-1829-and-jan-1830","img2898","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/07/04-img2899-left","LEGACY","MATCHED_EXACT","590","1829-07-04","diary-1828-and-1829-and-jan-1830","img2899","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1829/07/05-img2899-left","LEGACY","MATCHED_EXACT","591","1829-07-05","diary-1828-and-1829-and-jan-1830","img2899","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/07/05-img2899-right","LEGACY","MISSING_FROM_DATABASE","","1829-07-05","diary-1828-and-1829-and-jan-1830","img2899","","","","no unclaimed database row has the same date and Page context"
"fragments/1829/07/06-img2899-right","LEGACY","MATCHED_EXACT","592","1829-07-06","diary-1828-and-1829-and-jan-1830","img2899","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/07/07-b1-img2900-peter-and-paul-cathedral-st-petersburg","LEGACY","MATCHED_EXACT","593","1829-07-07","","","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/07/07-b2-img2900-st-petersburg-map","LEGACY","MATCHED_EXACT","594","1829-07-07","","","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1829/07/07-b3-img2900-st-petersburg-map-large","LEGACY","MATCHED_EXACT","595","1829-07-07","","","","","3.0000","date, Page context and imported HTML hash match"
"fragments/1829/07/07-b4-img2900-room-plan","LEGACY","MATCHED_EXACT","596","1829-07-07","","","","","4.0000","date, Page context and imported HTML hash match"
"fragments/1829/07/07-img2900-left","LEGACY","MATCHED_EXACT","597","1829-07-07","diary-1828-and-1829-and-jan-1830","img2900","","","5.0000","date, Page context and imported HTML hash match"
"fragments/1829/07/07-img2900-right","LEGACY","MISSING_FROM_DATABASE","","1829-07-07","diary-1828-and-1829-and-jan-1830","img2900","","","","no unclaimed database row has the same date and Page context"
"fragments/1829/07/08-b1-img2900-hermitage-3","LEGACY","MATCHED_EXACT","598","1829-07-08","","","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1829/07/08-b2-img2900-hermitage-2","LEGACY","MATCHED_EXACT","599","1829-07-08","","","","","2.0000","date, Page context and imported HTML hash match"
